454,3.0
157122,4.5
2371,4.0
160,1.0
225145,3.0
4993,2.0
14000011,0
50872,3.0
2762,3.5
50601,3.5
54503,4.5
55820,4.5
589,4.5
122914,5.0
14000010,0
14000003,0
14000022,0
145030,4.0
2005,2.0
168252,5.0
3949,5.0
14000078,0
1249,4.0
2571,5.0
14000078,0
2527,4.0
14000014,0
14000054,0
96728,5.0
14000038,0
150,3.0
14000002,0
14000085,0
14000016,0
168252,4.0
91104,3.0
14000040,0
14000003,0
14000068,0
2918,2.0
5159,1.0
2423,5.0
14000008,0
14000065,0
48774,3.5
51662,5.0
553,3.0
1573,5.0
5847,1.0
4979,4.0
1515,2.0
164909,4.0
377,3.5
434,1.5
3578,5.0
128512,4.0
5418,1.0
14000081,0
1527,2.0
1387,4.0
4018,2.5
104211,4.5
106782,4.5
14000017,0
2683,3.0
8807,3.5
14000072,0
595,3.0
14000017,0
14000062,0
50601,3.0
352,3.0
14000049,0
648,4.0
122918,4.5
44191,5.0
14000062,0
14000072,0
1682,3.5
1027,4.5
63082,3.0
6787,3.0
4886,3.5
114180,4.0
14000031,0
1673,4.0
858,4.0
14000016,0
31410,3.5
589,5.0
858,4.0
89904,4.0
9,2.0
14000063,0
1721,3.5
14000055,0
14000053,0
44555,4.0
14000027,0
14000098,0
14000045,0
4993,4.0
5903,4.0
14000010,0
1193,5.0
5349,4.0
222,4.0
1242,4.0
14000022,0
14000060,0
14000094,0
253,4.0
308,2.0
1291,4.0
2273,4.0
379,1.5
719,5.0
1200,3.0
3793,4.0
14000041,0
101525,2.5
14000048,0
14000030,0
1704,4.0
63436,5.0
2985,3.5
86,5.0
64034,5.0
480,3.5
14000040,0
1953,4.0
585,2.0
14000001,0
14000045,0
1617,4.5
236,3.0
7458,3.5
14000084,0
8644,4.0
14000052,0
6379,4.0
1120,4.0
14000068,0
14000074,0
14000013,0
49272,4.0
2406,4.0
1682,3.5
46972,3.5
1262,3.0
5445,4.0
88810,3.0
2858,5.0
14000023,0
4974,4.5
1032,5.0
2953,3.0
14000032,0
14000007,0
780,4.0
3020,4.0
296,4.0
71304,4.0
2288,1.5
14000004,0
108791,3.5
1027,5.0
14000021,0
14000095,0
45722,1.5
95,3.0
14000061,0
2976,4.0
14000003,0
14000048,0
1356,3.5
14000079,0
187593,4.5
1380,4.0
2617,3.5
2968,4.0
14000071,0
1233,5.0
1671,3.0
14000069,0
288,2.0
14000082,0
4448,4.0
14000002,0
953,4.5
116977,3.0
14000086,0
2746,4.5
14000014,0
5418,3.5
14000008,0
380,4.0
2949,3.5
6807,4.0
5989,4.0
152077,4.5
25828,4.0
1210,4.0
14000041,0
223,5.0
1247,4.0
519,2.0
14000036,0
14000003,0
2792,3.0
3556,4.0
2193,5.0
8873,3.5
567,4.0
14000003,0
231,3.0
2033,2.5
587,3.0
2571,5.0
89,3.0
14000025,0
4618,2.0
416,4.0
1240,5.0
785,2.5
153,3.0
1617,3.5
84152,4.0
14000098,0
79091,3.0
168252,4.0
2989,3.5
14000086,0
14000065,0
14000059,0
2728,3.0
2997,2.5
318,4.0
339,3.0
79702,4.0
165,4.0
14000004,0
14000090,0
14000057,0
177593,5.0
14000081,0
14000069,0
597,3.0
14000049,0
63479,2.5
2001,4.5
1835,5.0
7451,3.0
14000071,0
3981,4.5
14000019,0
2722,2.0
494,4.0
3996,3.0
47,4.0
4993,5.0
14000041,0
1238,5.0
1201,5.0
237,3.0
6377,3.0
14000006,0
14000028,0
14000033,0
14000016,0
14000087,0
2628,4.0
14000057,0
14000038,0
14000042,0
14000029,0
2717,3.0
7,5.0
95,3.0
14000095,0
2664,3.0
14000041,0
2797,5.0
14000010,0
91529,4.0
90866,4.0
14000069,0
12,1.0
14000035,0
110,5.0
586,0.5
14000073,0
457,5.0
1267,4.5
125,5.0
1792,4.0
51471,4.0
2581,1.5
112897,4.0
1888,4.0
14000083,0
14000019,0
14000019,0
14000069,0
14000078,0
14000008,0
60,2.0
14000019,0
14000025,0
89470,4.5
166643,4.0
1356,3.0
3064,3.5
14000032,0
14000026,0
3071,5.0
2762,4.5
4700,3.5
14000068,0
1178,4.5
14000076,0
74458,4.0
14000053,0
14000052,0
1287,5.0
1611,5.0
109487,4.5
14000080,0
14000099,0
36517,4.5
353,4.0
71464,4.0
14000027,0
5092,3.0
5618,5.0
27592,4.0
14000041,0
14000050,0
1059,4.5
14000003,0
14000067,0
102481,3.5
14000067,0
14000091,0
3448,4.0
5881,4.0
116,4.0
318,4.5
14000083,0
6016,5.0
1957,4.0
585,3.0
3260,4.0
1262,5.0
296,5.0
62,4.0
14000067,0
4226,4.0
14000084,0
11,4.0
300,4.0
5218,4.5
3114,4.0
14000014,0
780,4.0
14000014,0
14000068,0
14000055,0
1268,4.0
14000060,0
231,4.0
1960,5.0
780,3.5
6333,4.5
91542,4.0
2710,1.0
180031,3.5
74458,4.5
6959,3.0
903,5.0
2366,4.0
115713,4.5
1172,5.0
64969,5.0
1612,5.0
14000030,0
3000,4.0
14000003,0
72378,4.0
87222,3.5
14000041,0
1022,4.5
3702,4.0
589,4.0
921,3.0
69122,4.5
14000076,0
14000079,0
4370,3.5
14000019,0
3,4.0
184399,3.5
440,3.0
153,3.0
1645,2.5
14000077,0
14000055,0
42738,2.5
405,4.0
14000059,0
105715,4.0
14000041,0
1917,2.0
14000069,0
3793,1.0
1201,4.5
597,3.0
508,4.0
14000075,0
2729,5.0
14000071,0
52,4.0
14000024,0
57640,1.0
14000000,0
527,5.0
115122,4.0
3578,4.0
222,3.0
14000042,0
112852,3.0
14000007,0
908,4.5
14000011,0
14000097,0
40815,5.0
593,4.5
14000027,0
14000097,0
14000065,0
14000094,0
1198,5.0
48997,3.5
589,5.0
1704,5.0
223,3.0
14000034,0
319,5.0
4002,4.5
4223,4.0
11,3.0
1215,3.5
3996,4.0
185,3.0
14000054,0
14000084,0
3484,4.0
653,3.0
2124,3.0
2067,2.0
14000012,0
6947,2.0
14000043,0
161,3.0
14000066,0
2012,5.0
14000084,0
14000073,0
14000081,0
1923,4.5
58559,4.5
14000077,0
1104,5.0
62849,3.5
109673,5.0
33493,3.0
1209,5.0
93510,3.0
83349,4.0
112175,4.0
14000072,0
14000023,0
14000073,0
14000063,0
14000028,0
8636,3.0
95,3.0
3285,4.5
755,5.0
2987,4.0
257,5.0
1729,3.5
1259,4.5
1302,3.0
14000046,0
2194,4.0
30825,1.5
14000073,0
110553,4.0
207313,4.0
14000054,0
2186,5.0
14000037,0
3159,5.0
14000077,0
143859,2.5
14000011,0
14000063,0
14000036,0
14000013,0
14000085,0
3793,3.0
2805,2.5
14000040,0
14000041,0
1954,3.5
14000014,0
57640,3.0
14000098,0
122918,4.0
2706,3.0
91653,3.5
2507,2.0
1917,4.5
14000073,0
14000092,0
14000065,0
2051,4.0
605,4.0
466,3.5
6550,1.5
4638,2.5
265,3.0
6502,5.0
1374,5.0
14000042,0
48516,4.0
5952,4.0
6283,5.0
1411,2.0
14000085,0
247,4.0
4011,3.0
111659,3.0
2407,3.0
14000007,0
272,3.0
356,4.0
14000082,0
14000089,0
81845,4.0
14000041,0
14000032,0
14000092,0
14000008,0
14000041,0
14000064,0
1225,5.0
14000017,0
14000059,0
87306,4.5
2011,4.0
757,3.0
231,4.5
38061,2.5
14000014,0
33004,4.5
1584,4.5
1678,5.0
14000089,0
606,4.0
8527,3.0
14000071,0
14000080,0
14000012,0
70286,4.0
2321,5.0
7143,4.0
2010,5.0
14000010,0
14000009,0
4979,1.0
14000075,0
3275,4.5
780,3.0
457,4.0
3608,4.0
14000096,0
1084,5.0
1690,5.0
14000085,0
1230,4.0
45672,3.5
5349,1.0
14000032,0
87192,1.0
858,4.0
14000072,0
5047,3.0
14000026,0
112290,4.5
91335,4.0
4262,4.0
1240,4.5
2692,3.0
14000062,0
24,4.5
14000095,0
608,4.0
197175,5.0
42015,1.0
105,3.0
14000069,0
67788,3.0
14000021,0
14000088,0
318,5.0
6927,3.5
14000086,0
7669,5.0
109374,5.0
56367,4.0
2710,3.5
14000056,0
14000080,0
14000039,0
1275,4.0
2581,3.0
1785,5.0
2991,3.0
14000046,0
3910,4.0
3589,0.5
2664,3.0
14000028,0
14000002,0
104374,5.0
14000024,0
14000010,0
14000066,0
58559,4.0
1094,5.0
1259,4.0
56782,0.5
14000086,0
1214,3.0
1258,5.0
14000054,0
329,4.0
90430,5.0
902,4.0
14000079,0
4027,5.0
14000035,0
56788,3.0
1247,4.0
14000067,0
2947,3.0
14000036,0
19,3.0
1690,3.0
14000064,0
724,3.0
3671,4.0
14000064,0
1344,5.0
7143,4.5
6659,3.0
593,4.0
1196,3.5
14000099,0
3267,3.0
543,3.0
14000026,0
14000055,0
3919,2.0
14000046,0
14000082,0
2605,1.0
14000002,0
4499,4.0
14000059,0
208205,1.5
7317,4.0
2490,4.0
14000076,0
14000016,0
14000015,0
1610,5.0
3499,4.0
14000058,0
14000048,0
14000011,0
2430,4.0
14000019,0
3578,4.0
14000069,0
441,3.0
414,3.0
4011,5.0
1196,4.0
14000002,0
14000058,0
69406,4.0
186,3.0
1005,1.0
6365,4.5
88140,3.5
116797,5.0
14000086,0
2959,4.0
2687,3.5
14000029,0
4022,4.5
14000079,0
1461,3.0
14000083,0
7153,3.0
8169,3.5
278794,2.0
14000072,0
41566,4.0
60069,4.0
3093,4.5
2396,4.0
106782,4.0
14000054,0
4816,1.0
14000017,0
7143,4.5
3301,4.0
14000050,0
588,3.0
14000019,0
1221,5.0
14000030,0
912,5.0
71,3.0
68954,3.5
14000024,0
1217,4.5
166461,4.5
48780,4.0
3052,4.5
1197,4.0
480,4.0
14000065,0
14000029,0
27773,3.5
117434,4.0
2447,4.0
5989,3.5
50,4.0
48385,3.0
3248,4.0
3978,3.0
14000077,0
33834,2.5
92259,1.0
72998,2.5
96728,5.0
68358,2.5
187593,5.0
14000077,0
14000023,0
14000005,0
14000085,0
3175,4.0
7451,5.0
14000068,0
2858,1.0
14000048,0
34048,5.0
608,4.0
143347,4.5
14000080,0
14000020,0
14000061,0
7833,3.5
14000076,0
1270,3.0
3897,4.0
7254,3.5
7143,3.0
54286,3.5
1183,5.0
2961,5.0
1258,4.5
1393,5.0
2542,4.0
910,4.0
14000093,0
252,3.0
2628,3.0
86298,4.5
1200,4.0
14000018,0
1,4.5
14000025,0
590,4.0
350,3.0
110,4.0
14000025,0
3593,1.0
14000026,0
14000061,0
14000074,0
593,4.5
54190,4.5
3688,3.0
14000060,0
1682,4.5
5955,3.0
64839,2.0
3081,4.0
8961,5.0
8528,0.5
14000086,0
14000053,0
91630,5.0
7317,3.5
2762,4.0
260,1.0
14000053,0
1810,5.0
159858,3.5
1,4.0
76093,2.0
1198,5.0
81847,4.5
4886,4.0
54259,5.0
61024,0.5
474,3.5
524,4.0
14000003,0
268,3.0
8918,3.5
14000097,0
356,1.5
14000065,0
60074,3.5
14000044,0
3418,4.0
14000080,0
103810,3.5
87232,4.5
14000000,0
1645,4.0
5388,3.5
22,3.0
14000090,0
3698,3.5
2959,5.0
14000098,0
14000071,0
14000069,0
589,3.0
14000087,0
144070,3.0
293,4.0
274053,5.0
14000057,0
92259,3.5
7169,4.0
1968,4.0
516,3.0
858,5.0
5524,2.0
14000071,0
14000094,0
95441,4.0
14000083,0
1704,5.0
3097,1.0
14000002,0
165,3.0
527,5.0
14000041,0
3578,4.0
14000051,0
14000077,0
1097,4.0
232,4.0
5945,1.0
435,1.0
14000024,0
1407,5.0
56333,3.5
2529,5.0
6874,5.0
14000034,0
14000000,0
14000042,0
1580,4.5
2575,4.0
750,5.0
588,3.0
14000047,0
79702,4.0
4886,4.5
93840,4.5
14000088,0
160,5.0
318,5.0
14000037,0
2108,5.0
1784,5.0
3844,4.5
1042,4.0
5418,4.0
14000093,0
1201,5.0
205945,4.0
14000029,0
2011,4.5
3185,3.0
2078,4.5
1291,4.0
589,4.0
14000079,0
39183,3.0
14000085,0
31658,4.5
14000075,0
121374,4.0
14000042,0
14000097,0
1721,3.0
14000045,0
168252,3.5
593,4.0
500,3.0
14000056,0
5902,5.0
2539,2.5
14000017,0
3948,4.0
212869,3.5
356,5.0
70,2.0
70286,4.0
193,2.0
14000055,0
14000062,0
14000022,0
3101,4.0
3792,2.0
3128,4.0
14000035,0
14000019,0
255335,3.5
103372,4.5
62049,4.0
52975,4.0
115617,4.5
5026,3.0
14000057,0
14000040,0
131656,4.5
2054,4.0
365,1.0
1639,2.0
14000091,0
14000027,0
14000012,0
14000092,0
44199,3.5
260667,3.0
5952,5.0
1265,5.0
7153,4.0
5419,3.0
64957,3.0
5060,5.0
1250,5.0
6539,4.5
14000065,0
14000081,0
14000028,0
14000070,0
14000053,0
5266,3.0
4599,4.0
110,3.0
14000019,0
3566,5.0
14000034,0
2078,5.0
6,5.0
1091,2.0
6863,4.5
14000067,0
14000056,0
96610,3.5
14000097,0
14000091,0
61323,4.0
4002,4.0
162882,3.5
3552,4.5
99114,4.0
14000068,0
50,5.0
2580,4.0
14000049,0
4018,4.0
60069,3.5
93819,3.5
208,3.0
14000032,0
1089,5.0
6,4.0
585,3.0
14000059,0
1287,3.0
2,3.5
2791,4.0
2581,4.0
14000088,0
1204,4.0
60,4.0
165,4.0
1653,4.0
196,2.0
32,5.0
602,5.0
47,3.0
4776,3.5
54259,3.5
14000089,0
2140,4.5
1246,4.0
61240,5.0
778,4.0
145,3.5
26776,4.0
4016,5.0
1234,5.0
48774,4.0
1270,2.0
1198,4.0
14000082,0
14000067,0
292,3.5
2987,1.0
533,3.0
54736,2.5
317,3.0
1291,5.0
903,3.5
6567,4.0
14000037,0
208,3.0
858,5.0
7566,5.0
548,2.0
250010,5.0
117533,3.0
2915,4.0
14000059,0
8533,5.0
3996,4.0
2908,2.5
14000021,0
541,3.0
5349,1.5
6870,3.5
6791,4.0
50601,3.5
4975,1.5
98809,0.5
587,4.0
32,1.0
912,4.0
480,4.0
14000069,0
14000010,0
14000015,0
6863,3.5
48780,3.5
43836,4.0
19,2.5
50,4.0
112138,3.5
14000010,0
14000016,0
14000023,0
5989,4.0
14000049,0
6536,4.0
1240,3.0
589,5.0
14000011,0
932,5.0
14000058,0
14000076,0
56174,4.0
4027,5.0
14000034,0
4306,2.5
14000004,0
552,4.0
14000071,0
1680,2.0
6942,5.0
14000012,0
5254,4.0
1358,5.0
1198,5.0
14000024,0
14000077,0
72407,4.0
103335,2.5
1,5.0
45722,4.5
25771,5.0
765,2.5
14000032,0
7361,4.5
288,4.0
14000086,0
14000099,0
54503,3.5
47,4.0
1994,5.0
1252,3.5
14000015,0
55363,3.0
65868,3.5
590,4.0
106508,3.5
231,3.0
3825,2.0
1580,4.0
318,3.5
2028,4.0
95167,2.5
2640,4.0
14000085,0
14000073,0
1203,4.0
1247,3.0
1639,0.5
14000040,0
14000062,0
1136,3.0
14000082,0
1245,5.0
51662,4.0
117895,5.0
2617,3.0
1017,3.0
3061,4.0
7254,4.5
923,4.0
5410,4.0
1262,1.0
14000095,0
14000028,0
97913,4.0
14000007,0
3869,3.5
14000055,0
3617,3.0
74458,5.0
1207,5.0
5971,3.0
14000044,0
148626,5.0
1385,3.0
2001,5.0
14000040,0
152077,3.0
64614,4.0
50,4.0
14000018,0
14000076,0
1221,5.0
14000098,0
161582,5.0
2329,4.5
70728,2.0
14000096,0
858,5.0
800,4.0
14000039,0
1200,4.0
2324,3.0
14000085,0
44191,4.0
1129,3.0
14000019,0
14000005,0
1089,2.0
1080,3.5
1917,1.0
3910,4.5
14000010,0
7438,4.0
2918,4.0
14000062,0
25921,3.5
116797,3.5
54775,2.5
14000043,0
380,5.0
1640,3.0
50,4.0
432,5.0
14000062,0
109374,3.0
4571,4.0
14000000,0
14000020,0
177593,4.0
3996,4.0
72226,3.5
745,2.0
107,5.0
14000008,0
138476,3.5
14000074,0
945,4.0
5060,4.0
466,4.5
14000036,0
593,4.5
14000010,0
5902,4.5
593,5.0
1674,4.0
1197,4.0
1777,4.0
14000072,0
2858,5.0
14000029,0
1527,3.5
14000058,0
14000075,0
1,4.5
47,4.5
14000025,0
3275,4.0
4027,4.0
1387,2.5
593,4.0
14000058,0
122886,4.0
458,3.5
14000058,0
2683,3.0
2863,3.5
72998,4.0
107348,4.0
52,3.0
3499,4.0
106487,3.0
14000034,0
94677,3.5
3949,3.5
588,4.5
1213,4.0
14000018,0
14000015,0
47099,4.0
14000046,0
4025,5.0
14000092,0
14000009,0
195,3.0
14000004,0
4239,0.5
14000067,0
2723,2.0
14000041,0
14000000,0
595,3.0
5400,3.0
108729,4.5
57669,4.0
14000041,0
14000000,0
8644,4.0
14000044,0
14000081,0
101,5.0
2605,4.0
14000021,0
14000067,0
14000041,0
53125,4.5
59615,3.5
64957,3.5
1278,4.0
2087,3.0
14000009,0
4667,3.0
49272,4.5
95,3.0
40815,5.0
111,4.0
14000006,0
14000040,0
14000005,0
2160,4.0
3825,1.5
244906,3.5
30793,3.5
781,4.0
380,4.0
527,3.0
14000052,0
1653,4.0
14000095,0
2115,4.0
468,4.0
1748,4.0
318,4.0
4680,1.0
139644,4.5
14000039,0
14000085,0
122882,5.0
4206,3.5
765,2.0
31658,5.0
2470,4.0
14000099,0
5410,4.0
2622,5.0
14000069,0
14000070,0
5392,1.5
50872,4.0
14000054,0
778,3.0
2193,4.0
2616,4.0
593,4.0
278702,4.0
733,3.5
1240,4.0
48,2.5
2881,4.0
14000048,0
51662,3.0
14000082,0
480,5.0
14000098,0
165,3.0
14000017,0
14000089,0
29,4.0
14000009,0
1020,4.0
31225,4.5
5349,4.0
109487,3.0
663,3.0
14000002,0
33660,4.0
3510,4.0
544,3.0
333,2.0
5618,4.0
56801,5.0
10,3.0
14000072,0
5025,4.5
14000025,0
14000077,0
160,1.0
74458,3.0
3736,4.5
2324,4.5
318,4.0
31685,3.0
4848,4.5
3060,4.0
69122,3.5
87306,3.5
527,5.0
2390,4.0
590,3.0
14000099,0
14000069,0
1799,5.0
176751,3.5
14000005,0
179401,3.5
4990,4.0
4027,3.0
2355,5.0
440,4.0
1218,4.0
527,5.0
14000095,0
1682,2.5
7007,4.0
2532,3.0
166534,2.0
14000063,0
14000054,0
134853,5.0
53996,3.0
14000070,0
14000054,0
2716,2.0
14000002,0
1704,4.0
2858,3.0
14000063,0
32587,3.0
4973,5.0
6502,4.0
14000080,0
196,3.5
597,5.0
60522,4.5
81562,4.0
18,4.0
6297,3.0
3671,2.5
1779,5.0
96821,3.5
14000036,0
14000072,0
1193,4.0
29,2.5
46335,2.0
14000041,0
76093,3.5
339,4.0
1617,3.5
8984,4.5
72998,3.5
14000081,0
14000080,0
14000044,0
14000037,0
33794,5.0
112183,5.0
14000014,0
805,3.5
14000001,0
14000009,0
14000053,0
2369,3.0
587,4.0
3404,3.0
2693,3.0
54286,5.0
32,2.0
4701,4.5
14000079,0
27664,2.0
14000006,0
14000030,0
1197,3.5
3060,4.0
2005,3.5
5971,4.0
1748,4.5
109487,2.0
14000016,0
14000075,0
4605,5.0
333,4.0
14000027,0
248912,4.0
19,5.0
14000026,0
527,5.0
14000015,0
56367,4.0
158,3.0
56145,3.0
3967,5.0
1197,5.0
14000011,0
14000098,0
1339,3.0
10,3.5
14000060,0
923,5.0
14000042,0
14000055,0
1270,3.0
99114,4.0
192803,3.0
2389,5.0
1214,5.0
14000004,0
14000015,0
4848,4.0
3980,4.0
5010,4.0
3578,4.0
14000068,0
5266,3.0
14000063,0
14000077,0
14000064,0
1054,3.0
593,5.0
14000006,0
14000065,0
14000042,0
1704,4.0
14000040,0
2174,2.5
236,3.5
4848,4.0
14000033,0
81229,4.5
858,4.5
969,5.0
1527,3.5
14000024,0
4896,3.5
69122,5.0
14000054,0
1608,2.5
3507,3.0
14000081,0
836,3.0
1721,4.0
110,5.0
4993,5.0
1359,2.0
111360,5.0
14000021,0
1821,3.0
68954,5.0
30707,4.0
166643,3.5
14000029,0
1959,2.0
108945,3.0
14000090,0
1032,3.0
14000015,0
3016,3.0
2893,4.0
52973,4.0
3082,3.0
164179,2.0
79132,3.0
1219,4.0
112852,4.5
4361,2.0
2734,5.0
1291,4.0
14000078,0
14000046,0
111,5.0
14000062,0
48774,4.0
58559,4.5
2167,4.0
316,3.0
1032,3.0
1019,4.5
1744,4.0
6934,4.0
1225,5.0
1125,4.5
2361,5.0
743,1.0
14000034,0
1207,5.0
47,4.5
58,4.0
1031,4.5
76093,4.0
3996,5.0
661,5.0
5128,4.0
14000053,0
14000045,0
14000092,0
2716,5.0
14000089,0
161,4.0
2959,2.5
2991,4.0
2797,1.5
68358,3.5
119145,4.5
14000079,0
4370,4.5
50,5.0
14000017,0
1923,3.0
14000052,0
6539,5.0
14000065,0
69757,4.5
2600,4.0
1590,2.0
1586,3.0
119145,4.5
122912,3.5
2001,3.5
3594,4.5
1252,4.0
14000066,0
329,4.0
589,3.0
14000050,0
14000075,0
1625,3.5
2683,3.0
14000094,0
14000006,0
14000082,0
588,4.0
480,5.0
150,4.0
14000003,0
51662,2.0
1097,2.0
86880,2.0
14000084,0
14000071,0
3826,4.0
152081,5.0
413,3.0
8368,4.0
14000060,0
55765,5.0
778,5.0
1214,4.0
6934,5.0
923,4.0
1101,4.0
115664,3.0
3452,2.0
337,5.0
14000077,0
14000095,0
1,4.0
780,4.5
435,2.0
14000063,0
44191,4.0
14000025,0
201773,4.5
14000091,0
110,4.0
64969,4.5
14000071,0
1584,3.0
48516,4.0
14000020,0
6807,4.5
2690,4.5
219,4.0
318,5.0
14000088,0
2321,4.5
14000099,0
553,3.0
14000085,0
